name,sr,channels,duration_s,nclick,coda_dur_s,mean_ici_s,cv_ici,front2_mass,front_half_mass,first_last_ratio,amp_cv,amp_trend,amp_shape,amp_max_pos,audio_cluster,density_class,tempo_class,gap_string,collapsed_gap_string,fast_share,long_share,max_fast_run,anchor_count,begins_long,ends_fast,tdoa_ms,tdoa_iqr_ms,stereo_class
00459dc99dd89f14e533e26950d6636a4e459cb500c1b474247f3ef54d501d3a,48000,2,1.8856875,10,1.506,0.1673333333333333,0.555184972735426,0.1397327357237716,0.4217850818946437,0.7033171437394063,0.4034075385134694,-0.0539660581525533,falling,0.1111111111111111,A12,expanded_7_10,slow,dceedfbce,dcedfbce,0.1111111111111111,0.4444444444444444,1,6,True,False,0.5208333333333333,0.3020833333333333,R_mixed
00b20c976507381a6a82ed15fdb5db77d89f6c46483a4dc69358ea5afa600fc4,44100,1,1.2161904761904765,11,0.4913832199546485,0.0491383219954648,0.3799583679058502,0.3317951084448546,0.567651130595293,3.1191489360531537,0.7987190609018207,0.2069894910251223,rising,0.9,A13,long_11_16,very_fast,ccbbabbbca,cbabca,0.7,0.0,6,0,False,True,,,mono_or_unknown
014b4ce6050f2c967a478843e015eb7733cfbadc37bcef278c9d9aed9da60300,48000,2,1.343,11,1.0764166666666666,0.1076416666666666,0.9646976424992534,0.0796043973058759,0.3304559882325618,0.8252162038963997,0.6503640891887335,0.1203960228905884,rising,0.5,A14,long_11_16,fast,bbdbcdbfdb,bdbcdbfdb,0.5,0.1,2,4,False,True,0.2083333333333333,1.6979166666666667,R_unstable
01cce1928f6ffe83e9b9fa8194315cbc978cf095a177be5c98d52ba2190e57e1,48000,2,1.3691041666666666,12,1.2837708333333333,0.1167064393939393,1.0373173975415242,0.2270979049350059,0.3217571931646679,0.2103054612767606,0.5489494220878893,-0.0066940663576064,mixed,0.2727272727272727,A15,long_11_16,medium,cebbacfabaf,cebacfabaf,0.5454545454545454,0.2727272727272727,3,3,False,False,-0.0208333333333333,0.2708333333333333,center_mixed
01d7d3b2bed82eb5b9cbfcc3a48bda7de367198c1cd854e9c787160b1954d7fa,120000,2,1.3373916666666668,7,0.3010416666666667,0.0501736111111111,0.2151220804816017,0.2686782006920417,0.4171349480968856,0.7048714883316521,1.438296386884609,0.1976369478981431,rising,0.8333333333333334,A06,expanded_7_10,very_fast,bbbbcb,bcb,0.8333333333333334,0.0,4,0,False,True,0.0,0.0,center_stable
01eb124fcefe3af967215b4e140ca34de32d3410aaff54c32c7071d6e4f9c472,48000,2,2.025708333333333,43,1.9481666666666664,0.0463849206349206,0.2277708686790542,0.0438018650012832,0.5025023526392335,0.9143380668603336,0.1418119676763678,0.0014642037628612,even,0.047619047619047616,,dense_17plus,very_fast,bbbbbbbbbbbbbbbbbbbcbbbbbbbbbbbbbbbbbbbbbb,bcb,0.9761904761904762,0.0,22,0,False,True,-0.3333333333333333,0.0208333333333333,L_stable
01fe55f2fd7a70a4cee6f4b22fafd16230c355fe7e3053aae39a157dae4b0a20,120000,2,2.02805,20,1.4281833333333334,0.0751675438596491,0.9108252690497552,0.2801694460328389,0.4845316310931136,1.7612298496553462,0.229534584405251,0.0262150144314375,even,0.21052631578947367,A16,dense_17plus,very_fast,fcbbbbbbbbbbbbbccde,fcbcde,0.6842105263157895,0.10526315789473684,13,3,True,False,0.0,0.0,center_stable
01fe9be9834303ac9e0a4e201d3b66f95521dfada626e4e130365d7d3cfcdc52,48000,2,2.1767916666666665,14,2.128833333333333,0.1637564102564102,0.5924884792538242,0.1631370860408674,0.580198465513192,4.042406311573312,0.4728840646347911,0.0128293678516725,mixed,0.46153846153846156,A13,long_11_16,slow,ececefdbfccdc,ececefdbfcdc,0.07692307692307693,0.38461538461538464,1,7,True,False,0.2604166666666666,0.2552083333333333,R_mixed
021d5baee94d11df43bb56ad1537c8ffa8d731ef68db7d0e19622ac6b4d9584d,48000,2,2.3557083333333333,13,1.7364583333333337,0.1447048611111111,0.8814892468949167,0.1994121175764846,0.3711217756448709,4.003228409852945,0.8758133299960498,0.0776673773169653,rising,1.0,A13,long_11_16,slow,cecdcadddcfa,cecdcadcfa,0.16666666666666666,0.16666666666666666,1,6,False,True,-0.2083333333333333,1.4583333333333337,L_unstable
025ebd97f201b8ff00d116abfd8bb8fc93c908264b8ce27e478beaad3b736498,44100,1,1.373015873015873,9,0.6284580498866214,0.0785572562358276,0.8528620925050706,0.1765469962114377,0.3429550784773589,0.2136835566590268,0.2841374127477569,-0.0992370149386864,falling,0.375,A15,expanded_7_10,very_fast,bbbbbbbe,be,0.875,0.125,7,1,False,False,,,mono_or_unknown
02f506a7cc9a7ad15b975aee4873b83faa39b82f63ec95218242b5ddd790fab5,48000,2,1.5446041666666666,10,1.3216458333333332,0.146849537037037,0.5616770027729806,0.337773294030486,0.3989186462586107,1.2926072536576398,1.843075315374325,0.0678118672394444,rising,0.7777777777777778,A12,expanded_7_10,slow,eebabceee,ebabce,0.3333333333333333,0.5555555555555556,3,5,True,False,-0.5729166666666666,1.2291666666666663,L_unstable
035c7e859f554c87d1e13e445b8e31c7ac07df741f402560f93daa6857045e10,120000,2,2.2468916666666665,5,1.1383333333333334,0.2845833333333333,0.3972136397389589,0.6976793557833089,0.6976793557833089,2.1314888127638545,0.1205355155065413,-0.0833216402425934,even,0.0,A08,canonical_5_6,very_slow,ffde,fde,0.0,0.75,0,4,True,False,0.0,0.0,center_stable
036f7b4f1dd67f4abd4fda286627c75d6663394179ba63176721b796bcf6226b,120000,2,1.3204416666666667,5,0.326525,0.08163125,0.1499146084228257,0.5644539723859838,0.5644539723859838,1.197178046138508,0.0802221381751783,-0.0391417946907394,even,0.0,A06,canonical_5_6,fast,cccc,c,0.0,0.0,0,0,False,False,0.0,0.0,center_stable
044da6f0d77ffcd80b7782aadd5e1204065b7bdafbb18113f54e82c92979b59a,44100,1,2.194081632653061,16,1.756281179138322,0.1170854119425548,0.8329829071172749,0.1171047874812787,0.5015235242472758,5.545782263702556,0.720761360256201,-0.0029362608691694,falling,0.06666666666666667,A13,long_11_16,medium,daeaeadfaaaddca,daeaeadfadca,0.4666666666666667,0.2,3,7,True,True,,,mono_or_unknown
0467367761737b83d05a7031d430f934e37394520075d0aecdc76bb708e142ce,44100,1,1.1806122448979592,11,1.0103628117913832,0.1010362811791383,0.64835348842681,0.2493659806539938,0.5133424602194941,0.4984347826061473,0.8709168626320811,0.0217812675317893,rising,0.7,A15,long_11_16,fast,cdeaabcbde,cdeabcbde,0.4,0.2,3,4,False,False,,,mono_or_unknown
04b3782b79a13e77b89b4e7bb02b8f952e7aeebb2097d91af249d4ebcf7015b7,120000,2,2.060633333333333,6,1.0606250000000002,0.212125,0.2911540167137419,0.5308662345315261,0.5308662345315261,1.6647632523017943,0.0117378669439202,0.0039615529302351,even,0.8,A08,canonical_5_6,slow,eeedd,ed,0.0,0.6,0,5,True,False,-0.0083333333333333,0.0,center_stable
04ca5c0defd51d7933d9c35182e6da0d272922ba9252e76180b564fb1ba8c923,120000,2,1.9261666666666664,5,0.9261416666666666,0.2315354166666666,0.110351510326662,0.5551616473361706,0.5551616473361706,1.2449012494901497,0.5700346771541247,0.4942469332588469,rising,1.0,A06,canonical_5_6,very_slow,eeee,e,0.0,1.0,0,4,True,False,-0.0166666666666666,0.0,center_stable
04e615a1075950b73ac8989164bcf36c41a7996a870a5ccad98e8eadd423eef4,48000,2,1.2069166666666666,14,1.1602708333333334,0.0892516025641025,0.9110391327664604,0.3406352683461117,0.602678972222721,12.972727272255606,0.4736119300194301,0.0826392270436526,rising,1.0,A13,long_11_16,fast,fbccbcbccacca,fbcbcbcaca,0.38461538461538464,0.07692307692307693,1,1,True,True,0.6979166666666667,1.0520833333333333,R_unstable
04f437cc7ed1e69521c50c7141f164a3a20275077e5d09f38466057154ed840f,44100,1,1.2169160997732429,16,1.167981859410431,0.0778654572940287,0.6646002974443679,0.1036538013512464,0.4485322668323366,0.5626584060792995,0.4886001063399851,-0.0061785545575132,mixed,0.6666666666666666,A16,long_11_16,very_fast,cabcebbaabbdcdd,cabcebabdcd,0.5333333333333333,0.06666666666666667,6,4,False,False,,,mono_or_unknown
050ff02cc7dc597e0da1eefeb2a001b3f4f652849050f34ffbbe000e4c7d7261,44100,1,2.049092970521542,21,1.632108843537415,0.0816054421768707,0.8455888310640615,0.0410553517839279,0.3702206290985885,0.9875097579675668,0.817244165320845,0.039178695623079,rising,0.7,A16,dense_17plus,fast,abdcbbccabbbbfadccda,abdcbcabfadcda,0.55,0.05,5,4,False,True,,,mono_or_unknown
05bd7d9c23c9ef87d901e5b50d2a8ca0f1a0c8eec9bc2097fc292b13c1e86304,120000,2,1.8047083333333327,13,1.600525,0.1333770833333333,0.5932983879555619,0.2891551209759297,0.5809083477817175,1.3473987053367482,0.891915694750981,-0.0035141340516429,falling,0.75,A13,long_11_16,medium,eeebeadadadd,ebeadadad,0.3333333333333333,0.3333333333333333,1,8,True,False,0.0,0.0166666666666666,center_stable
060b89665b3613435386292019239098ad8ce69224ae8942305d288c6d1cc7c8,48000,2,1.631895833333333,5,0.8443125,0.211078125,0.5517411826947803,0.2485750240580354,0.2485750240580354,0.2891259612252854,0.6186719638902141,-0.5415684735262339,falling,0.0,A10,canonical_5_6,slow,dcef,dcef,0.0,0.5,0,3,True,False,-0.0416666666666666,2.1666666666666665,center_unstable
0635d2ab215a3272851c2ff3a615173408c677fbc73003b4072bf76e44bd000c,44100,1,1.2055102040816326,8,0.5762585034013605,0.0823226433430515,0.8764219456353002,0.2961869909101641,0.3398260732695864,0.5336660702492199,0.6073914536646674,0.0378569063513897,rising,0.8571428571428571,A10,expanded_7_10,fast,dbaabce,dbabce,0.5714285714285714,0.14285714285714285,4,2,True,False,,,mono_or_unknown
0642d22ef0ee16a6662a3b40bbc5a867ce42e9af25e6d2b54f20ba1dfb22b8b5,48000,2,1.5428125,10,1.3281666666666667,0.147574074074074,0.8423995038369313,0.0938480361400426,0.14496800100389,0.2091250727777463,1.0722773216290156,-0.1316173886214904,falling,0.2222222222222222,A10,expanded_7_10,slow,cbbabeeef,cbabef,0.4444444444444444,0.4444444444444444,4,4,False,False,0.2083333333333333,1.234375,R_unstable
06801eaab8dc6199888e0eafca6865c476b202b5de68acd61512146f3cd9f06e,120000,2,1.3083333333333331,3,0.7321250000000001,0.3660625,0.7186045188074388,1.0,0.859302259404701,6.107434673510808,0.6398134998534244,1.356147853147314,rising,1.0,A00,sparse_0_4,very_slow,fc,fc,0.0,0.5,0,1,True,False,0.0,0.0041666666666666,center_stable
0787062ea8b66337a02edc78cb6e31c2d089e81fa15b0127037adbf85e68fec4,48000,2,1.5360833333333332,10,1.4213958333333332,0.1579328703703703,0.8106048232603528,0.2920398082870418,0.3842906767115658,0.4748136024690328,0.5066378088459244,0.0028196608620227,mixed,0.3333333333333333,A12,expanded_7_10,slow,bfccfbcfd,bfcfbcfd,0.2222222222222222,0.3333333333333333,1,4,False,False,-0.03125,1.0520833333333337,center_unstable
07e02a4a2905802175848e8262b6899f7f547b6a1ca7629e508ef8f6f2e46a4f,120000,2,1.6816583333333333,6,0.9068833333333332,0.1813766666666666,0.2182675780524482,0.4992648815540405,0.4992648815540405,1.6838038262477704,0.5674774987059705,0.5773799657227676,rising,1.0,A06,canonical_5_6,slow,eeddd,ed,0.0,0.4,0,5,True,False,-0.0166666666666666,0.0,center_stable
082b61b936cf0bd9e5b8bb2c30d013aa312c896b05af11907fc44c2d68ae1de1,48000,2,2.0311041666666667,36,1.5950416666666667,0.045572619047619,0.3256949090188853,0.052859120712625,0.4450249471016954,0.8912078152563144,0.1723035954397505,-0.0118065201623623,falling,0.0,,dense_17plus,very_fast,bbbbbbbbbbbbbbbbbbbbbbbbbcdbbbbbbbb,bcdb,0.9428571428571428,0.0,25,1,False,True,-0.2291666666666666,0.0208333333333333,L_stable
08d48159c5c7654da67423a2b7bbd79ca2fd2851a1be81b6a24ad0d2eded261c,44100,1,1.1159183673469388,19,0.9818367346938776,0.0545464852607709,0.3778258095704569,0.0803713711633062,0.3893623409316612,0.6118143459801755,1.3806035471630826,0.0306105968182957,rising,0.7222222222222222,A16,dense_17plus,very_fast,abbbbabbaacbbccccb,ababacbcb,0.7222222222222222,0.0,10,0,False,True,,,mono_or_unknown
08d98ada7f89549cfabc447c4ad7a4d4cefb405927a7adb15906d8cfbe1a84a1,48000,2,2.060291666666666,25,1.9305416666666664,0.0804392361111111,0.0354017478946974,0.0867200483456715,0.5135756372348003,1.0830198817700207,0.1047442772746418,0.0022045279087349,even,0.6666666666666666,A17,dense_17plus,very_fast,cccccccccccccccccccccccc,c,0.0,0.0,0,0,False,False,-1.0833333333333333,0.0,L_stable
09479047492594f694ecf9db161d12836259ac66819fa85b61d6e8e235d898c5,44100,1,2.12,8,1.5610657596371882,0.223009394233884,0.5055111816908975,0.2589370015833127,0.2825850122743053,1.0508474576213436,0.3812276182751262,0.1578713193866714,rising,0.42857142857142855,A11,expanded_7_10,very_slow,eebffdd,ebfd,0.14285714285714285,0.5714285714285714,1,6,True,False,,,mono_or_unknown
095ff9e782da3c011884109690ac289d691d27099f3df36e42fcb6d84b40b99c,44100,1,2.152585034013605,20,1.9975056689342403,0.1051318773123284,0.637124884424753,0.1306050630037461,0.5371438301736859,8.261651675908183,0.502201525120675,0.0123271602507926,mixed,0.6842105263157895,A13,dense_17plus,fast,eaaceddadccccabddda,eacedadcabda,0.3157894736842105,0.10526315789473684,2,8,True,True,,,mono_or_unknown
09930d8d6b635f27138e3ef0c7d6173694d7f657668480b5a3e8fb9bf59e3a08,44100,1,2.361678004535148,17,2.110566893424036,0.1319104308390022,0.7549506102685154,0.0800528600283639,0.5083802483991577,1.0728929384606667,0.379015413518144,0.0214382815498775,mixed,0.25,A14,dense_17plus,medium,adfcaecdaeccbeea,adfcaecdaecbea,0.3125,0.3125,1,7,False,True,,,mono_or_unknown
09c198a256f746e5acb6b9ee439ba38edd092dc35107bd185a3e0c8bf1f649e8,44100,1,2.360816326530612,13,2.037074829931973,0.1697562358276644,0.9755798802079296,0.2527411365280792,0.6987477041242277,15.294328786306789,0.6769600719169078,-0.0372188315931597,falling,0.08333333333333333,A13,long_11_16,slow,fafabfcaceda,fafabfcaceda,0.4166666666666667,0.3333333333333333,2,5,True,True,,,mono_or_unknown
09f91ed108f78904de90a264c8dbf53144e603669ff165ed297f744bd5b00564,44100,1,1.6891836734693877,16,0.8384807256235827,0.0558987150415721,0.4434547648591813,0.1662114287259648,0.4194769721718907,1.9262157629486087,0.5921839317597745,-0.0660991273727249,falling,0.3333333333333333,A16,long_11_16,very_fast,ccaabcabbbbbccb,cabcabcb,0.6666666666666666,0.0,6,0,False,True,,,mono_or_unknown
0a94dfd6ef3acdccf47732ac65203c5dba52ce5572c162713f2065b0eb9c9c3f,48000,2,1.338,17,1.3166875,0.08229296875,0.6681933173206529,0.1563266404012594,0.5474913371623866,0.3187586525132325,0.4391699429161955,-0.01038253009028,mixed,0.3125,A15,dense_17plus,fast,bdcadbaddbadabad,bdcadbadbadabad,0.5625,0.0,3,6,False,False,0.1875,1.2708333333333337,R_unstable
0aaa4481fa7760e1832e7e1f5de268011099fce8439e4999943f93ab0eecacc6,48000,2,1.2857916666666669,11,0.7448333333333333,0.0744833333333333,0.887579184052781,0.1828149474155292,0.3984392481539494,1.5795292439101931,0.6462850297317977,-0.0468808392975085,falling,0.2,A14,long_11_16,very_fast,cbbbcebbab,cbcebab,0.7,0.1,4,1,False,True,-0.2708333333333333,0.65625,L_mixed
0ae66dcc79312858573493379eb2920ef4b326a53aa7ab10522e7d14ae6bc913,48000,2,2.274,24,1.2831249999999998,0.0557880434782608,0.3541521032315017,0.0666504302646533,0.4672836499431727,0.9970817120389804,0.1491828015585472,-0.0025225391774721,even,0.43478260869565216,A17,dense_17plus,very_fast,bbbcbbcbbcbcbcbbcbbbbcb,bcbcbcbcbcbcbcb,0.6956521739130435,0.0,4,0,False,True,0.0,0.0208333333333333,center_stable
0b349192a7b9d6bbd190ca951755280b4150f13f604c62f316755149103dab34,120000,2,1.302225,5,0.413925,0.10348125,0.1252111475395045,0.4631676430915424,0.4631676430915424,0.9949805214174856,0.5711860181871948,-0.0979842613525028,falling,0.0,A06,canonical_5_6,fast,dcdd,dcd,0.0,0.0,0,3,True,False,0.0166666666666666,0.0083333333333333,center_stable
0b3b23a6ea88fd68de000b2582f710ba56561097546b2f60d5c7ec3cf289188c,44100,1,2.143106575963719,15,1.8759183673469388,0.1339941690962099,0.5893676160943644,0.1214945363117687,0.509476839764046,0.386461367733594,0.6219389630967304,-0.023492431000986,front_accented,0.14285714285714285,A15,long_11_16,medium,dccedbecbddccf,dcedbecbdcf,0.14285714285714285,0.21428571428571427,1,7,True,False,,,mono_or_unknown
0b91e588297f2f313ef957d116b4c411093b315e79f113849a22e79ec44ff0fe,44100,1,2.2864172335600905,25,2.274671201814059,0.0947779667422524,0.8178704281658307,0.127251702172201,0.598327235752096,1.0049883604774434,0.8089300756036095,-0.01288021767736,falling,0.625,A16,dense_17plus,fast,cebbcaebcaeeaccadbbaacec,cebcaebcaeacadbacec,0.4583333333333333,0.20833333333333334,4,6,False,False,,,mono_or_unknown
0b9af37399d63d09bfe94dc58ca64282b6bfd7189792e51ad57f41aea7030a2e,48000,2,2.0582083333333334,14,1.8024583333333333,0.138650641025641,0.5527192758793867,0.09214267551261,0.3154372500520122,0.3809245742074656,0.452979652630497,0.0498499333871423,rising,0.6923076923076923,A15,long_11_16,medium,ccddcbfeceebe,cdcbfecebe,0.15384615384615385,0.38461538461538464,1,7,False,False,0.3229166666666667,0.2083333333333333,R_stable
0bb0a182ff350b4445d65dff9384fa51b1b1a1245c45c000c1bce46d4e7c938d,44100,1,1.7608843537414969,9,1.0923809523809522,0.136547619047619,0.6772418351240351,0.28864117573795,0.495537011666044,10.878969956669811,0.6810832417289969,0.0822043572931411,rising,0.875,A13,expanded_7_10,medium,eaeaedda,eaeaeda,0.375,0.375,1,5,True,True,,,mono_or_unknown
0bb8d5b1264afebd78ff688f2b50680025768a65523c848734b72918517b41ab,48000,2,1.3156875,5,1.1211041666666666,0.2802760416666667,0.8642252963228738,0.4908479363722521,0.4908479363722521,1.0087719297980138,0.5011785794114118,-0.1349643804329476,falling,0.75,A05,canonical_5_6,very_slow,bffb,bfb,0.5,0.5,1,2,False,True,0.0,1.7916666666666667,center_unstable
0be7b1ca32b4c652d86b811c4b225a86bf029e28a9802a8d2c4c44aa15cefa75,48000,2,2.5639166666666666,5,2.2953125,0.573828125,0.6465264341259487,0.7916314953483097,0.7916314953483097,6.019551210809936,0.2065774076390997,0.083481456455147,rising,1.0,A08,canonical_5_6,very_slow,ffee,fe,0.0,1.0,0,4,True,False,-1.1041666666666667,0.0,L_stable
0be93bb20eaa3276b95ac111fb1bbc66bc6206102b278fb8173e4f35f2793027,44100,1,1.3012925170068028,15,1.0300226757369615,0.0735730482669258,0.7344291076480086,0.2242867206762944,0.4599550898203592,0.4299485861121594,0.9027612478173228,0.0037972039562719,rising,0.9285714285714286,A16,long_11_16,very_fast,aebbbbbbbccebc,aebcebc,0.6428571428571429,0.14285714285714285,7,2,False,False,,,mono_or_unknown
0bfe977068ec07aab2bcbf33fd08eee84d57f3f0e2df571e194dec31c8a25ed2,48000,2,1.4806875,9,1.0314375,0.1289296875,1.134171310461742,0.0732796057282514,0.3268698620452847,0.8465408804775859,0.7385085794640166,0.0511468254053166,rising,1.0,A14,expanded_7_10,medium,abbebdfa,abebdfa,0.625,0.25,3,3,False,True,-1.1041666666666667,1.5,L_unstable
0c235084fa02c5dd031ae6024b64c49cfcb0a9e4d6df1858fe12c9124b6268ad,44100,1,2.201678004535147,14,1.818639455782313,0.1398953427524856,0.6530405919486092,0.2156679384554001,0.4470711453579711,1.391365979373537,0.9612216728259136,0.0290760158370388,rising,0.6153846153846154,A13,long_11_16,medium,edcecbfbccebd,edcecbfbcebd,0.23076923076923078,0.3076923076923077,1,6,True,False,,,mono_or_unknown
0c2e8c55cec25ee7e9488b0ba728b5ed85905e5951473bca8278eb5d8db5f57e,48000,2,5.480604166666667,13,4.824145833333333,0.4020121527777777,1.0073062535018995,0.2605038024866233,0.711283085520321,9.339852861932869,0.0903786795162179,0.0014021907606823,even,1.0,A13,long_11_16,very_slow,fddfcfffbdad,fdfcfbdad,0.16666666666666666,0.4166666666666667,1,9,True,False,-0.6875,1.4583333333333333,L_unstable
0c976b25dd3ed1788bc0e2c9f542cf88c9903da95d596a69b0c22a4496894083,48000,2,1.2267916666666667,18,1.1608958333333332,0.0682879901960784,0.1882379106071645,0.105414281355993,0.4764100999587245,0.828669331799037,0.3846834890289394,0.0022202090072691,mixed,0.4117647058823529,A16,dense_17plus,very_fast,ccccccccccccccbbc,cbc,0.11764705882352941,0.0,2,0,False,False,0.9583333333333331,0.0208333333333333,R_stable
0cf8c15ee4e645462092a0fc7d7e78c9cf8eda77b9ca8b53b82fe96928c82569,44100,1,1.510907029478458,14,1.2950113378684809,0.0996162567591139,0.5502890724064002,0.0982665032393626,0.44964104360007,0.7751869775551722,0.6057959669899559,-0.0076656493234492,tail_accented,0.8461538461538461,A16,long_11_16,fast,cbedbdacdacec,cbedbdacdacec,0.3076923076923077,0.15384615384615385,1,5,False,False,,,mono_or_unknown
0d270f2b9e6deafb62c695014bf4478a2eefb78aecb80e0109726cfd0bc701d8,48000,2,2.1058125,6,1.3930416666666667,0.2786083333333333,0.6442091845628932,0.5210420841683366,0.5210420841683366,0.4666067929439583,0.3094450170961549,0.0544250295715989,mixed,0.2,A08,canonical_5_6,very_slow,dfdee,dfde,0.0,0.6,0,5,True,False,0.9791666666666666,0.0781250000000001,R_stable
0d3ad2bd1aecf564102ab74bc6924a6c1565f9f9853f898a9e4030135dafbad3,48000,2,1.3343958333333332,9,1.1575416666666667,0.1446927083333333,0.9281541812271432,0.0742053921745077,0.4803642777437817,0.9920159680401074,0.5370249514318387,0.0245667826053794,tail_accented,0.875,A11,expanded_7_10,slow,bbdfbdfb,bdfbdfb,0.5,0.25,2,4,False,True,-0.25,1.6875,L_unstable
0dbd30ec7b080b2086603846cafe3e3cbdf6f2e2bf5d8cf85cf74df76921b47a,120000,2,1.39305,9,0.3930416666666667,0.0491302083333333,0.126980697157751,0.2431251987702746,0.5113537580833245,0.7159603246038603,0.0460632693245191,0.0011841903978153,even,0.25,A12,expanded_7_10,very_fast,bbbbbbbb,b,1.0,0.0,8,0,False,True,-0.0083333333333333,0.0,center_stable
0dc195f2cda5306090cad3db6f6d6e8fd0626aa247092743867b7846f71aee83,48000,2,1.2973958333333333,8,1.1424999999999998,0.1632142857142857,0.8468785727644778,0.0931983953318745,0.2030269876002918,0.166719762131889,0.5665471607609506,-0.051707885652784,falling,0.0,A10,expanded_7_10,slow,cbddfbf,cbdfbf,0.2857142857142857,0.2857142857142857,1,4,False,False,0.46875,0.2552083333333333,R_mixed
0dec6920e8636ad64b58fc1767d4db66d9d544e970a09a1bfb8b74b6341aa16b,44100,1,2.2460997732426304,17,1.9198866213151928,0.1199929138321995,0.6833885423436552,0.1049523427073121,0.3892898059456459,0.2976166431010781,1.180703716597137,-0.0105044332384737,falling,0.125,A15,dense_17plus,medium,cdbecbcafdbecbde,cdbecbcafdbecbde,0.3125,0.25,1,7,False,False,,,mono_or_unknown
0e5314e56da10191a95b5a3094e01f9cbce7d251149ab8b5f22aabab1e0bbf9e,48000,2,1.3306875,8,1.0054166666666666,0.1436309523809524,0.7937736627522404,0.4100082884376295,0.4580397845006216,1.756899916341138,0.5131341306191152,0.1792253729575227,rising,1.0,A12,expanded_7_10,medium,debbcfc,debcfc,0.2857142857142857,0.2857142857142857,2,3,True,False,0.5208333333333334,0.3385416666666667,R_mixed
0ed04f7df80123452a947643d530d5eb126b93469a4de73545a96886cbf407a0,48000,2,1.3442916666666669,9,1.233270833333333,0.1541588541666666,0.7353375635611028,0.1739108400763552,0.3114009155869385,0.5084233261321525,0.9779830824229104,0.0374625673352828,rising,0.75,A12,expanded_7_10,slow,dcccfcce,dcfce,0.0,0.25,0,3,True,False,0.0208333333333333,0.1666666666666666,center_stable
0ef7b42cdc53a75f99b1385248bbb6c18c05a59146eeeb891416a0262602a567,44100,1,1.1531972789115643,4,0.1322902494331065,0.0440967498110355,0.1477925178669224,0.6062735687350016,0.3332190606787795,0.8463212886211043,0.1514497396773521,0.1366739633694313,rising,1.0,A06,sparse_0_4,very_fast,bbb,b,1.0,0.0,3,0,False,True,,,mono_or_unknown
0f5aeea15a5c4d38b3f1042371afd4b2fc9e553f59ddf671ccad16a6284c325e,48000,2,1.9148958333333328,14,1.5259166666666666,0.1173782051282051,0.7832507128510907,0.124105728796898,0.5375047785484135,3.080284552770405,0.6050031852982447,-0.0185657758515054,falling,0.15384615384615385,A13,long_11_16,medium,dcbedecdafbab,dcbedecdafbab,0.38461538461538464,0.23076923076923078,3,6,True,True,0.4583333333333333,0.0989583333333333,R_stable
0f6efb0f02802fefc5b4f922f581f97f2fe3c1256063c5c8e90df8c01ef2a8ec,48000,2,2.5834166666666665,3,0.3107083333333333,0.1553541666666666,0.0219927584818217,1.0,0.4890036207590183,0.9569610287303588,0.1629106382344987,-0.0982003835646752,even,0.0,A01,sparse_0_4,slow,dd,d,0.0,0.0,0,2,True,False,-1.2083333333333337,0.0,L_stable
0f7628c3d9c2568ed1ae9d7d398aaa25474d10078c346192f9dfdfda71112328,120000,2,1.946175,5,0.9462333333333331,0.2365583333333333,0.1525428744820928,0.574171275583894,0.574171275583894,1.4177990829441371,0.3227590990408563,0.2206081625755043,rising,1.0,A08,canonical_5_6,very_slow,eeee,e,0.0,1.0,0,4,True,False,-0.0166666666666666,0.0,center_stable
0fb10f0810c75c0f4f120814cab46ba516825bee85edde8c1d89b5d9b1ac672d,120000,2,1.9450333333333327,4,0.945375,0.3151249999999999,0.0121008709426588,0.6702190488783113,0.3389748336198158,1.027878755476229,0.1259898490531146,-0.0936736868602423,even,0.0,A05,sparse_0_4,very_slow,fff,f,0.0,1.0,0,3,True,False,-0.0083333333333333,0.0020833333333333,center_stable
0fe3e0c3854333405bbdf22aed29ec5df75ad0204773c88025766d8a84da97b8,48000,2,1.326,13,1.1380833333333331,0.0948402777777778,0.7632473986357862,0.103719704181006,0.4392985282272827,0.9743881616258482,0.7925630216549618,-0.0655446652053822,falling,0.4166666666666667,A14,long_11_16,fast,cbbbbecbcbec,cbecbcbec,0.5,0.16666666666666666,4,2,False,False,-0.2291666666666666,0.2291666666666666,L_stable
105665b0e50784e0eb5657e4aed1e8fa5a3efddb3b7460262ba984e1cc42995a,44100,1,2.0537868480725625,12,1.4268253968253968,0.1297113997113997,0.8008944643105836,0.2530712140234891,0.5437121561273303,1.8414466446532995,0.5913612848581258,0.04531285420298,rising,1.0,A13,long_11_16,medium,fbafbbcdbdd,fbafbcdbd,0.45454545454545453,0.18181818181818182,2,5,True,False,,,mono_or_unknown
1140a53c27711689c39a72db5971ec81ee81889228d26be9ebf3f06a2498fdbe,48000,2,1.8248958333333327,22,1.8069583333333328,0.0860456349206349,0.6912553340687053,0.1743376299951576,0.4900961560633661,1.559590316556129,0.7151451190080884,-0.005411662297058,tail_accented,1.0,A16,dense_17plus,fast,ddbaaaedbacdccbaabdcc,dbaedbacdcbabdc,0.47619047619047616,0.047619047619047616,4,6,True,False,-0.0208333333333333,0.546875,center_mixed
1188056955a2c2a0460b166dc851c63ae2961ae51c1c7a37a26e9ad200dc0427,48000,2,1.9099166666666667,26,1.8164166666666668,0.0726566666666666,0.0575885028791468,0.0807909345322751,0.4633321099233839,0.8955110321980762,0.1051259270989103,0.0052428645873679,even,0.6,A17,dense_17plus,very_fast,ccccccccccccccccccccccccc,c,0.0,0.0,0,0,False,False,-1.1875,0.015625,L_stable
